#t/Tc 	 (Rf-Ro)/Ro 	 (Rfmax-Ro)/Ro 	 H/R 	 H/Rmax 	 Ep/Eo 	 Ek/Eo 	 Ec/Eo 	 Ekx/Eo 	 Eky/Eo 	 t/(d/g)^0.5 	 H/d 	 KE/mgd 	 KEx/mgd 	 KEy/mgd 
1.8020088079 	 11.1536712352 	 11.4779748009 	 0.393391841356 	 0.382583234826 	 0.133607860087 	 0.0084067861925 	 0.85798535372 	 0.00289651735092 	 0.00289651735092 	 0.518224398778 	 0.862382631439 	 0.454887839248 	 0.156729395626 	 0.156729395626 
1.81566037815 	 10.9698022111 	 11.5214295993 	 0.398655805639 	 0.38051199999 	 0.132951626524 	 0.00804711174079 	 0.859001261736 	 0.00280096409975 	 0.00280096409975 	 0.522150337848 	 0.860700857207 	 0.435425998489 	 0.151559047414 	 0.151559047414 
1.8293119484 	 11.1159950598 	 11.5622141921 	 0.393060495399 	 0.378520579992 	 0.132364753983 	 0.00770144220197 	 0.859933803815 	 0.00264126576057 	 0.00264126576057 	 0.526076276919 	 0.858985144207 	 0.416721957967 	 0.142917834139 	 0.142917834139 
1.84296351865 	 11.1551004558 	 11.600912187 	 0.391039727552 	 0.376629778784 	 0.131775143287 	 0.00744258901233 	 0.860782267701 	 0.00256803100198 	 0.00256803100198 	 0.530002215989 	 0.857327199322 	 0.402715515383 	 0.138955130636 	 0.138955130636 
1.8566150889 	 11.2286632784 	 11.6370239199 	 0.387975989956 	 0.374866158091 	 0.131198265857 	 0.00727579834471 	 0.861525935798 	 0.00252190062979 	 0.00252190062979 	 0.53392815506 	 0.855758072913 	 0.393690539053 	 0.136459034644 	 0.136459034644 
1.87026665915 	 11.1242140788 	 11.6712369288 	 0.390558913509 	 0.373128433427 	 0.130596106678 	 0.00705168950115 	 0.862352203821 	 0.00245885416395 	 0.00245885416395 	 0.53785409413 	 0.854097239623 	 0.381564099142 	 0.133047615588 	 0.133047615588 
1.8839182294 	 11.3262906522 	 11.7028836622 	 0.383364280121 	 0.371431673251 	 0.130000818087 	 0.00675078461613 	 0.863248397297 	 0.00235926759194 	 0.00235926759194 	 0.541780033201 	 0.852336756335 	 0.365282256137 	 0.127659025998 	 0.127659025998 
1.89756979964 	 11.310577233 	 11.7321999616 	 0.38299703156 	 0.369749487393 	 0.129417187658 	 0.00635812798142 	 0.86422468436 	 0.00220642808199 	 0.00220642808199 	 0.545705972271 	 0.850434741166 	 0.344035762645 	 0.11938894123 	 0.11938894123 
1.91122136989 	 11.7681840292 	 11.7587021522 	 0.368506452786 	 0.368217934664 	 0.128849196637 	 0.00603990551849 	 0.865110897845 	 0.00204397310828 	 0.00204397310828 	 0.549631911342 	 0.84867497998 	 0.326816872424 	 0.110598567564 	 0.110598567564 
1.92487294014 	 11.6810135856 	 11.7832136804 	 0.370392411034 	 0.366870849491 	 0.12831787675 	 0.00577132263526 	 0.865910800615 	 0.00187638115201 	 0.00187638115201 	 0.553557850412 	 0.847194672047 	 0.31228396001 	 0.101530233825 	 0.101530233825 
1.93852451039 	 11.8121095415 	 11.8165872534 	 0.365977854521 	 0.365292081215 	 0.127853666887 	 0.00536165919497 	 0.866784673918 	 0.00168082808562 	 0.00168082808562 	 0.557483789483 	 0.845751191287 	 0.290117235069 	 0.0909489355988 	 0.0909489355988 
1.95217608064 	 11.8222461983 	 11.8459914937 	 0.365065642071 	 0.363835146014 	 0.127418350451 	 0.0049842354438 	 0.867597414105 	 0.00147618282887 	 0.00147618282887 	 0.561409728553 	 0.844310598933 	 0.269694986814 	 0.0798756625878 	 0.0798756625878 
1.96582765089 	 11.8296765438 	 11.8729413834 	 0.364203914275 	 0.362426321219 	 0.127072956407 	 0.00456715882364 	 0.868359884769 	 0.00127850811141 	 0.00127850811141 	 0.565335667624 	 0.842805739551 	 0.247127137674 	 0.0691795626703 	 0.0691795626703 
1.97947947699 	 11.8352372926 	 11.89711314 	 0.363305655618 	 0.36101126782 	 0.126659730004 	 0.00440443843357 	 0.868935831562 	 0.00125113041334 	 0.00125113041334 	 0.569261680273 	 0.841091470755 	 0.238322402434 	 0.0676981663752 	 0.0676981663752 
1.99313104724 	 11.5221979571 	 11.9162163026 	 0.371620230469 	 0.359734267881 	 0.126243345483 	 0.00423714381082 	 0.869519510707 	 0.00121257129495 	 0.00121257129495 	 0.573187619343 	 0.839357705219 	 0.229270157293 	 0.0656117478979 	 0.0656117478979 
2.00678261748 	 10.6049786518 	 11.9328811039 	 0.400296746858 	 0.358647929324 	 0.12582832164 	 0.00403954300677 	 0.870132135354 	 0.00120565148715 	 0.00120565148715 	 0.577113558414 	 0.837902670837 	 0.218578056801 	 0.0652373198646 	 0.0652373198646 
2.02043418773 	 11.8405938672 	 11.9472794282 	 0.361212032025 	 0.357689344997 	 0.125424737578 	 0.00380921871669 	 0.870766043705 	 0.00111823022384 	 0.00111823022384 	 0.581039497484 	 0.836593500943 	 0.206115301565 	 0.0605069902641 	 0.0605069902641 
2.03408575798 	 11.7356842744 	 11.9602147357 	 0.363599985163 	 0.356755888152 	 0.125012922249 	 0.00363797476562 	 0.871349102985 	 0.0010601215103 	 0.0010601215103 	 0.584965436555 	 0.835243893369 	 0.196849359848 	 0.0573627510106 	 0.0573627510106 
2.04773732823 	 11.6501031881 	 11.9676497394 	 0.365360423441 	 0.355870103521 	 0.124611034837 	 0.00344809959363 	 0.87194086557 	 0.00102248714956 	 0.00102248714956 	 0.588891375625 	 0.833648049207 	 0.186575290217 	 0.0553263708001 	 0.0553263708001 
2.06138889848 	 11.3850528351 	 11.9691567267 	 0.372519369709 	 0.35519937321 	 0.124215329273 	 0.00321868578247 	 0.872565984944 	 0.00101512654901 	 0.00101512654901 	 0.592817314696 	 0.832173518085 	 0.174161800631 	 0.0549280916475 	 0.0549280916475 
2.07504046873 	 11.4070556255 	 11.9691567267 	 0.371240176631 	 0.354608521335 	 0.123794997103 	 0.00307418672982 	 0.873130816167 	 0.00103347757089 	 0.00103347757089 	 0.596743253766 	 0.830789249643 	 0.166343014673 	 0.0559210581033 	 0.0559210581033 
